Trial,Machine,Year,Plot,Sample,Rep,TW,TW kg/hL,,,,,,
U8,GAC,2020,311,2,2,57.4,73.9,,,,,,
U8,GAC,2020,311,3,3,57.4,73.9,,,,,,
U8,GAC,2020,312,1,1,57.6,74.1,,,,,,
U8,GAC,2020,312,2,2,57.6,74.1,,,,,,
U8,GAC,2020,312,3,3,57.6,74.1,,,,,,
U8,GAC,2020,313,1,1,54.9,70.7,,,,,,
U8,GAC,2020,313,2,2,54.9,70.7,,,,,,
U8,GAC,2020,313,3,3,54.9,70.7,,,,,,
U8,GAC,2020,314,1,1,57.1,73.5,,,,,,
U8,GAC,2020,314,2,2,57.0,73.4,,,,,,
U8,GAC,2020,314,3,3,57.0,73.4,,,,,,
U8,GAC,2020,315,1,1,54.4,70.0,,,,,,
U8,GAC,2020,315,2,2,54.4,70.0,,,,,,
U8,GAC,2020,315,3,3,54.4,70.0,,,,,,
H6,Perten,2020,101,1,1,56.3,72.5,,,,,,
H6,Perten,2020,101,2,2,56.1,72.2,,,,,,
H6,Perten,2020,101,3,3,56.9,73.2,,,,,,
H6,Perten,2020,102,1,1,57.2,73.6,,,,,,
H6,Perten,2020,102,2,2,57.4,73.9,,,,,,
H6,Perten,2020,102,3,3,57.2,73.6,,,,,,
H6,Perten,2020,103,1,1,58.0,74.6,,,,,,
H6,Perten,2020,103,2,2,57.8,74.4,,,,,,
H6,Perten,2020,103,3,3,57.9,74.5,,,,,,
H6,Perten,2020,104,1,1,57.9,74.5,,,,,,
H6,Perten,2020,104,2,2,58.5,75.3,,,,,,
H6,Perten,2020,104,3,3,58.8,75.7,,,,,,
H6,Perten,2020,107,1,1,57.9,74.5,,,,,,
H6,Perten,2020,107,2,2,57.1,73.5,,,,,,
H6,Perten,2020,107,3,3,57.2,73.6,,,,,,
H6,Perten,2020,108,1,1,57.7,74.3,,,,,,
H6,Perten,2020,108,2,2,57.5,74.0,,,,,,
H6,Perten,2020,108,3,3,57.9,74.5,,,,,,
H6,Perten,2020,109,1,1,57.5,74.0,,,,,,
H6,Perten,2020,109,2,2,57.3,73.7,,,,,,
H6,Perten,2020,109,3,3,57.5,74.0,,,,,,
H6,Perten,2020,110,1,1,58.1,74.8,,,,,,
H6,Perten,2020,110,2,2,57.8,74.4,,,,,,
H6,Perten,2020,110,3,3,58.0,74.6,,,,,,
H6,Perten,2020,111,1,1,58.0,74.6,,,,,,
H6,Perten,2020,111,2,2,59.3,76.3,,,,,,
H6,Perten,2020,111,3,3,58.1,74.8,,,,,,
H6,Perten,2020,112,1,1,55.7,71.7,,,,,,
H6,Perten,2020,112,2,2,55.6,71.6,,,,,,
H6,Perten,2020,112,3,3,56.1,72.2,,,,,,
H6,Perten,2020,113,1,1,58.9,75.8,,,,,,
H6,Perten,2020,113,2,2,59.0,75.9,,,,,,
H6,Perten,2020,113,3,3,58.9,75.8,,,,,,
H6,Perten,2020,114,1,1,57.4,73.9,,,,,,
H6,Perten,2020,114,2,2,57.2,73.6,,,,,,
H6,Perten,2020,114,3,3,57.8,74.4,,,,,,
H6,Perten,2020,115,1,1,59.3,76.3,,,,,,
H6,Perten,2020,115,2,2,59.6,76.7,,,,,,
H6,Perten,2020,115,3,3,58.9,75.8,,,,,,
H6,Perten,2020,116,1,1,60.1,77.3,,,,,,
H6,Perten,2020,116,2,2,59.6,76.7,,,,,,
H6,Perten,2020,116,3,3,59.6,76.7,,,,,,
H6,Perten,2020,117,1,1,57.3,73.7,,,,,,
H6,Perten,2020,117,2,2,57.1,73.5,,,,,,
H6,Perten,2020,117,3,3,57.3,73.7,,,,,,
H6,Perten,2020,118,1,1,58.8,75.7,,,,,,
H6,Perten,2020,118,2,2,59.0,75.9,,,,,,
H6,Perten,2020,118,3,3,59.0,75.9,,,,,,
H6,Perten,2020,119,1,1,58.8,75.7,,,,,,
H6,Perten,2020,119,2,2,58.4,75.2,,,,,,
H6,Perten,2020,119,3,3,58.6,75.4,,,,,,
H6,Perten,2020,120,1,1,58.9,75.8,,,,,,
H6,Perten,2020,120,2,2,58.9,75.8,,,,,,
H6,Perten,2020,120,3,3,59.0,75.9,,,,,,
H6,Perten,2020,121,1,1,57.4,73.9,,,,,,
H6,Perten,2020,121,2,2,57.8,74.4,,,,,,
H6,Perten,2020,121,3,3,57.7,74.3,,,,,,
H6,Perten,2020,122,1,1,59.7,76.8,,,,,,
H6,Perten,2020,122,2,2,59.7,76.8,,,,,,
H6,Perten,2020,122,3,3,59.9,77.1,,,,,,
H6,Perten,2020,123,1,1,56.6,72.8,,,,,,
H6,Perten,2020,123,2,2,56.7,73.0,,,,,,
H6,Perten,2020,123,3,3,56.7,73.0,,,,,,
H6,Perten,2020,124,1,1,56.8,73.1,,,,,,
H6,Perten,2020,124,2,2,56.7,73.0,,,,,,
H6,Perten,2020,124,3,3,56.6,72.8,,,,,,
H6,Perten,2020,125,1,1,56.7,73.0,,,,,,
H6,Perten,2020,125,2,2,56.7,73.0,,,,,,
H6,Perten,2020,125,3,3,56.7,73.0,,,,,,
H6,Perten,2020,126,1,1,59.4,76.4,,,,,,
H6,Perten,2020,126,2,2,59.4,76.4,,,,,,
H6,Perten,2020,126,3,3,59.1,76.1,,,,,,
H6,Perten,2020,202,1,1,59.9,77.1,,,,,,
H6,Perten,2020,202,2,2,59.8,77.0,,,,,,
H6,Perten,2020,202,3,3,59.4,76.4,,,,,,
H6,Perten,2020,203,1,1,58.8,75.7,,,,,,
H6,Perten,2020,203,2,2,58.4,75.2,,,,,,
H6,Perten,2020,203,3,3,58.5,75.3,,,,,,
H6,Perten,2020,204,1,1,56.3,72.5,,,,,,
H6,Perten,2020,204,2,2,57.4,73.9,,,,,,
H6,Perten,2020,204,3,3,57.7,74.3,,,,,,
H6,Perten,2020,205,1,1,56.8,73.1,,,,,,
H6,Perten,2020,205,2,2,57.0,73.4,,,,,,
H6,Perten,2020,205,3,3,57.1,73.5,,,,,,
H6,Perten,2020,206,1,1,57.3,73.7,,,,,,
H6,Perten,2020,206,2,2,58.4,75.2,,,,,,
H6,Perten,2020,206,3,3,57.3,73.7,,,,,,
H6,Perten,2020,207,1,1,58.5,75.3,,,,,,
H6,Perten,2020,207,2,2,58.2,74.9,,,,,,
H6,Perten,2020,207,3,3,58.9,75.8,,,,,,
H6,Perten,2020,208,1,1,54.2,69.8,,,,,,
H6,Perten,2020,208,2,2,55.3,71.2,,,,,,
H6,Perten,2020,208,3,3,55.0,70.8,,,,,,
H6,Perten,2020,209,1,1,58.2,74.9,,,,,,
H6,Perten,2020,209,2,2,58.2,74.9,,,,,,
H6,Perten,2020,209,3,3,58.5,75.3,,,,,,
H6,Perten,2020,210,1,1,57.0,73.4,,,,,,
H6,Perten,2020,210,2,2,56.6,72.8,,,,,,
H6,Perten,2020,210,3,3,56.8,73.1,,,,,,
H6,Perten,2020,211,1,1,58.3,75.0,,,,,,
H6,Perten,2020,211,2,2,58.5,75.3,,,,,,
H6,Perten,2020,211,3,3,58.1,74.8,,,,,,
H6,Perten,2020,212,1,1,56.8,73.1,,,,,,
H6,Perten,2020,212,2,2,56.6,72.8,,,,,,
H6,Perten,2020,212,3,3,57.0,73.4,,,,,,
H6,Perten,2020,213,1,1,57.7,74.3,,,,,,
H6,Perten,2020,213,2,2,57.7,74.3,,,,,,
H6,Perten,2020,213,3,3,58.1,74.8,,,,,,
H6,Perten,2020,214,1,1,56.1,72.2,,,,,,
H6,Perten,2020,214,2,2,56.5,72.7,,,,,,
H6,Perten,2020,214,3,3,56.5,72.7,,,,,,
H6,Perten,2020,215,1,1,56.4,72.6,,,,,,
H6,Perten,2020,215,2,2,56.5,72.7,,,,,,
H6,Perten,2020,215,3,3,56.5,72.7,,,,,,
H6,Perten,2020,216,1,1,56.4,72.6,,,,,,
H6,Perten,2020,216,2,2,57.0,73.4,,,,,,
H6,Perten,2020,216,3,3,56.7,73.0,,,,,,
H6,Perten,2020,217,1,1,56.1,72.2,,,,,,
H6,Perten,2020,217,2,2,56.8,73.1,,,,,,
H6,Perten,2020,217,3,3,56.8,73.1,,,,,,
H6,Perten,2020,218,1,1,59.4,76.4,,,,,,
H6,Perten,2020,218,2,2,59.1,76.1,,,,,,
H6,Perten,2020,218,3,3,59.5,76.6,,,,,,
H6,Perten,2020,219,1,1,55.5,71.4,,,,,,
H6,Perten,2020,219,2,2,56.0,72.1,,,,,,
H6,Perten,2020,219,3,3,55.8,71.8,,,,,,
H6,Perten,2020,220,1,1,59.2,76.2,,,,,,
H6,Perten,2020,220,2,2,59.6,76.7,,,,,,
H6,Perten,2020,220,3,3,59.3,76.3,,,,,,
H6,Perten,2020,221,1,1,58.7,75.5,,,,,,
H6,Perten,2020,221,2,2,58.5,75.3,,,,,,
H6,Perten,2020,221,3,3,59.0,75.9,,,,,,
H6,Perten,2020,222,1,1,58.1,74.8,,,,,,
H6,Perten,2020,222,2,2,58.6,75.4,,,,,,
H6,Perten,2020,222,3,3,58.2,74.9,,,,,,
H6,Perten,2020,223,1,1,57.4,73.9,,,,,,
H6,Perten,2020,223,2,2,56.6,72.8,,,,,,
H6,Perten,2020,223,3,3,57.2,73.6,,,,,,
H6,Perten,2020,224,1,1,57.8,74.4,,,,,,
H6,Perten,2020,224,2,2,58.3,75.0,,,,,,
H6,Perten,2020,224,3,3,58.1,74.8,,,,,,
H6,Perten,2020,225,1,1,59.3,76.3,,,,,,
H6,Perten,2020,225,2,2,59.4,76.4,,,,,,
H6,Perten,2020,225,3,3,59.5,76.6,,,,,,
H6,Perten,2020,226,1,1,57.7,74.3,,,,,,
H6,Perten,2020,226,2,2,57.7,74.3,,,,,,
H6,Perten,2020,226,3,3,58.3,75.0,,,,,,
H6,Perten,2020,301,1,1,55.8,71.8,,,,,,
H6,Perten,2020,301,2,2,56.3,72.5,,,,,,
H6,Perten,2020,301,3,3,56.1,72.2,,,,,,
H6,Perten,2020,302,1,1,56.2,72.3,,,,,,
H6,Perten,2020,302,2,2,56.9,73.2,,,,,,
H6,Perten,2020,302,3,3,57.3,73.7,,,,,,
H6,Perten,2020,303,1,1,58.0,74.6,,,,,,
H6,Perten,2020,303,2,2,58.5,75.3,,,,,,
H6,Perten,2020,303,3,3,58.6,75.4,,,,,,
H6,Perten,2020,304,1,1,58.6,75.4,,,,,,
H6,Perten,2020,304,2,2,58.3,75.0,,,,,,
H6,Perten,2020,304,3,3,58.5,75.3,,,,,,
H6,Perten,2020,305,1,1,57.3,73.7,,,,,,
H6,Perten,2020,305,2,2,57.4,73.9,,,,,,
H6,Perten,2020,305,3,3,57.7,74.3,,,,,,
H6,Perten,2020,306,1,1,59.2,76.2,,,,,,
H6,Perten,2020,306,2,2,59.0,75.9,,,,,,
H6,Perten,2020,306,3,3,59.1,76.1,,,,,,
H6,Perten,2020,307,1,1,57.4,73.9,,,,,,
H6,Perten,2020,307,2,2,57.8,74.4,,,,,,
H6,Perten,2020,307,3,3,58.0,74.6,,,,,,
H6,Perten,2020,308,1,1,58.3,75.0,,,,,,
H6,Perten,2020,308,2,2,58.5,75.3,,,,,,
H6,Perten,2020,308,3,3,58.1,74.8,,,,,,
H6,Perten,2020,309,1,1,57.4,73.9,,,,,,
H6,Perten,2020,309,2,2,57.3,73.7,,,,,,
H6,Perten,2020,309,3,3,57.6,74.1,,,,,,
H6,Perten,2020,310,1,1,58.5,75.3,,,,,,
H6,Perten,2020,310,2,2,58.9,75.8,,,,,,
H6,Perten,2020,310,3,3,58.5,75.3,,,,,,
H6,Perten,2020,311,1,1,53.4,68.7,,,,,,
H6,Perten,2020,311,2,2,53.5,68.9,,,,,,
H6,Perten,2020,311,3,3,54.1,69.6,,,,,,
H6,Perten,2020,312,1,1,58.3,75.0,,,,,,
H6,Perten,2020,312,2,2,58.8,75.7,,,,,,
H6,Perten,2020,312,3,3,59.1,76.1,,,,,,
H6,Perten,2020,313,1,1,57.6,74.1,,,,,,
H6,Perten,2020,313,2,2,57.9,74.5,,,,,,
H6,Perten,2020,313,3,3,57.5,74.0,,,,,,
H6,Perten,2020,314,1,1,58.4,75.2,,,,,,
H6,Perten,2020,314,2,2,58.6,75.4,,,,,,
H6,Perten,2020,314,3,3,58.6,75.4,,,,,,
H6,Perten,2020,315,1,1,57.6,74.1,,,,,,
H6,Perten,2020,315,2,2,57.7,74.3,,,,,,
H6,Perten,2020,315,3,3,58.1,74.8,,,,,,
H6,Perten,2020,316,1,1,56.0,72.1,,,,,,
H6,Perten,2020,316,2,2,55.8,71.8,,,,,,
H6,Perten,2020,316,3,3,55.9,71.9,,,,,,
H6,Perten,2020,317,1,1,59.0,75.9,,,,,,
H6,Perten,2020,317,2,2,59.0,75.9,,,,,,
H6,Perten,2020,317,3,3,59.0,75.9,,,,,,
H6,Perten,2020,318,1,1,57.8,74.4,,,,,,
H6,Perten,2020,318,2,2,58.0,74.6,,,,,,
H6,Perten,2020,318,3,3,57.6,74.1,,,,,,
H6,Perten,2020,319,1,1,57.9,74.5,,,,,,
H6,Perten,2020,319,2,2,57.9,74.5,,,,,,
H6,Perten,2020,319,3,3,57.9,74.5,,,,,,
H6,Perten,2020,320,1,1,58.4,75.2,,,,,,
H6,Perten,2020,320,2,2,57.9,74.5,,,,,,
H6,Perten,2020,320,3,3,58.2,74.9,,,,,,
H6,Perten,2020,321,1,1,57.3,73.7,,,,,,
H6,Perten,2020,321,2,2,56.9,73.2,,,,,,
H6,Perten,2020,321,3,3,57.0,73.4,,,,,,
H6,Perten,2020,322,1,1,56.5,72.7,,,,,,
H6,Perten,2020,322,2,2,56.2,72.3,,,,,,
H6,Perten,2020,322,3,3,55.9,71.9,,,,,,
H6,Perten,2020,323,1,1,59.2,76.2,,,,,,
H6,Perten,2020,323,2,2,59.5,76.6,,,,,,
H6,Perten,2020,323,3,3,59.1,76.1,,,,,,
H6,Perten,2020,324,1,1,57.3,73.7,,,,,,
H6,Perten,2020,324,2,2,56.9,73.2,,,,,,
H6,Perten,2020,324,3,3,57.0,73.4,,,,,,
H6,Perten,2020,325,1,1,59.4,76.4,,,,,,
H6,Perten,2020,325,2,2,58.6,75.4,,,,,,
H6,Perten,2020,325,3,3,59.0,75.9,,,,,,
H6,Perten,2020,326,1,1,56.9,73.2,,,,,,
H6,Perten,2020,326,2,2,57.2,73.6,,,,,,
H6,Perten,2020,326,3,3,56.5,72.7,,,,,,
H7,Perten,2020,101,1,1,58.1,74.8,,,,,,
H7,Perten,2020,101,2,2,58.6,75.4,,,,,,
H7,Perten,2020,101,3,3,58.8,75.7,,,,,,
H7,Perten,2020,102,1,1,59.0,75.9,,,,,,
H7,Perten,2020,102,2,2,59.1,76.1,,,,,,
H7,Perten,2020,102,3,3,59.1,76.1,,,,,,
H7,Perten,2020,103,1,1,58.1,74.8,,,,,,
H7,Perten,2020,103,2,2,58.0,74.6,,,,,,
H7,Perten,2020,103,3,3,57.9,74.5,,,,,,
H7,Perten,2020,104,1,1,57.5,74.0,,,,,,
H7,Perten,2020,104,2,2,57.4,73.9,,,,,,
H7,Perten,2020,104,3,3,57.5,74.0,,,,,,
H7,Perten,2020,105,1,1,51.7,66.5,,,,,,
H7,Perten,2020,105,2,2,52.9,68.1,,,,,,
H7,Perten,2020,105,3,3,52.2,67.2,,,,,,
H7,Perten,2020,106,1,1,53.6,69.0,,,,,,
H7,Perten,2020,106,2,2,54.2,69.8,,,,,,
H7,Perten,2020,106,3,3,54.4,70.0,,,,,,
H7,Perten,2020,107,1,1,58.6,75.4,,,,,,
H7,Perten,2020,107,2,2,57.9,74.5,,,,,,
H7,Perten,2020,107,3,3,58.0,74.6,,,,,,
H7,Perten,2020,108,1,1,59.1,76.1,,,,,,
H7,Perten,2020,108,2,2,59.2,76.2,,,,,,
H7,Perten,2020,108,3,3,59.1,76.1,,,,,,
H7,Perten,2020,109,1,1,58.4,75.2,,,,,,
H7,Perten,2020,109,2,2,58.1,74.8,,,,,,
H7,Perten,2020,109,3,3,58.3,75.0,,,,,,
H7,Perten,2020,110,1,1,57.6,74.1,,,,,,
H7,Perten,2020,110,2,2,57.8,74.4,,,,,,
H7,Perten,2020,110,3,3,57.9,74.5,,,,,,
H7,Perten,2020,111,1,1,59.1,76.1,,,,,,
H7,Perten,2020,111,2,2,59.2,76.2,,,,,,
H7,Perten,2020,111,3,3,59.1,76.1,,,,,,
H7,Perten,2020,112,1,1,57.1,73.5,,,,,,
H7,Perten,2020,112,2,2,57.4,73.9,,,,,,
H7,Perten,2020,112,3,3,57.2,73.6,,,,,,
H7,Perten,2020,113,1,1,60.1,77.3,,,,,,
H7,Perten,2020,113,2,2,60.2,77.5,,,,,,
H7,Perten,2020,113,3,3,60.3,77.6,,,,,,
H7,Perten,2020,114,1,1,57.1,73.5,,,,,,
H7,Perten,2020,114,2,2,57.5,74.0,,,,,,
H7,Perten,2020,114,3,3,57.4,73.9,,,,,,
H7,Perten,2020,115,1,1,56.9,73.2,,,,,,
H7,Perten,2020,115,2,2,57.3,73.7,,,,,,
H7,Perten,2020,115,3,3,57.2,73.6,,,,,,
H7,Perten,2020,116,1,1,58.4,75.2,,,,,,
H7,Perten,2020,116,2,2,57.8,74.4,,,,,,
H7,Perten,2020,116,3,3,58.2,74.9,,,,,,
H7,Perten,2020,117,1,1,54.9,70.7,,,,,,
H7,Perten,2020,117,2,2,55.3,71.2,,,,,,
H7,Perten,2020,117,3,3,55.5,71.4,,,,,,
H7,Perten,2020,118,1,1,55.2,71.0,,,,,,
H7,Perten,2020,118,2,2,55.0,70.8,,,,,,
H7,Perten,2020,118,3,3,54.8,70.5,,,,,,
H7,Perten,2020,123,1,1,53.3,68.6,,,,,,
H7,Perten,2020,123,2,2,53.3,68.6,,,,,,
H7,Perten,2020,123,3,3,53.5,68.9,,,,,,
H7,Perten,2020,124,1,1,55.5,71.4,,,,,,
H7,Perten,2020,124,2,2,55.9,71.9,,,,,,
H7,Perten,2020,124,3,3,55.8,71.8,,,,,,
H7,Perten,2020,125,1,1,57.0,73.4,,,,,,
H7,Perten,2020,125,2,2,57.3,73.7,,,,,,
H7,Perten,2020,125,3,3,57.5,74.0,,,,,,
H7,Perten,2020,126,1,1,55.8,71.8,,,,,,
H7,Perten,2020,126,2,2,55.9,71.9,,,,,,
H7,Perten,2020,126,3,3,56.1,72.2,,,,,,
H7,Perten,2020,201,1,1,55.8,71.8,,,,,,
H7,Perten,2020,201,2,2,55.6,71.6,,,,,,
H7,Perten,2020,201,3,3,56.1,72.2,,,,,,
H7,Perten,2020,202,1,1,55.2,71.0,,,,,,
H7,Perten,2020,202,2,2,56.0,72.1,,,,,,
H7,Perten,2020,202,3,3,55.6,71.6,,,,,,
H7,Perten,2020,203,1,1,55.3,71.2,,,,,,
H7,Perten,2020,203,2,2,56.2,72.3,,,,,,
H7,Perten,2020,203,3,3,55.8,71.8,,,,,,
H7,Perten,2020,204,1,1,56.3,72.5,,,,,,
H7,Perten,2020,204,2,2,56.5,72.7,,,,,,
H7,Perten,2020,204,3,3,56.3,72.5,,,,,,
H7,Perten,2020,205,1,1,56.0,72.1,,,,,,
H7,Perten,2020,205,2,2,56.3,72.5,,,,,,
H7,Perten,2020,205,3,3,56.3,72.5,,,,,,
H7,Perten,2020,206,1,1,54.6,70.3,,,,,,
H7,Perten,2020,206,2,2,55.5,71.4,,,,,,
H7,Perten,2020,206,3,3,55.0,70.8,,,,,,
H7,Perten,2020,207,1,1,55.2,71.0,,,,,,
H7,Perten,2020,207,2,2,55.2,71.0,,,,,,
H7,Perten,2020,207,3,3,56.0,72.1,,,,,,
H7,Perten,2020,208,1,1,57.2,73.6,,,,,,
H7,Perten,2020,208,2,2,57.3,73.7,,,,,,
H7,Perten,2020,208,3,3,57.4,73.9,,,,,,
H7,Perten,2020,209,1,1,55.4,71.3,,,,,,
H7,Perten,2020,209,2,2,55.5,71.4,,,,,,
H7,Perten,2020,209,3,3,55.5,71.4,,,,,,
H7,Perten,2020,210,1,1,54.8,70.5,,,,,,
H7,Perten,2020,210,2,2,54.1,69.6,,,,,,
H7,Perten,2020,210,3,3,54.4,70.0,,,,,,
H7,Perten,2020,211,1,1,57.6,74.1,,,,,,
H7,Perten,2020,211,2,2,57.9,74.5,,,,,,
H7,Perten,2020,211,3,3,57.8,74.4,,,,,,
H7,Perten,2020,212,1,1,55.6,71.6,,,,,,
H7,Perten,2020,212,2,2,55.8,71.8,,,,,,
H7,Perten,2020,212,3,3,55.9,71.9,,,,,,
H7,Perten,2020,213,1,1,56.5,72.7,,,,,,
H7,Perten,2020,213,2,2,56.5,72.7,,,,,,
H7,Perten,2020,213,3,3,56.8,73.1,,,,,,
H7,Perten,2020,214,1,1,56.5,72.7,,,,,,
H7,Perten,2020,214,2,2,57.1,73.5,,,,,,
H7,Perten,2020,214,3,3,56.9,73.2,,,,,,
H7,Perten,2020,215,1,1,55.7,71.7,,,,,,
H7,Perten,2020,215,2,2,56.1,72.2,,,,,,
H7,Perten,2020,215,3,3,56.4,72.6,,,,,,
H7,Perten,2020,216,1,1,52.5,67.6,,,,,,
H7,Perten,2020,216,2,2,53.3,68.6,,,,,,
H7,Perten,2020,216,3,3,52.5,67.6,,,,,,
H7,Perten,2020,217,1,1,56.8,73.1,,,,,,
H7,Perten,2020,217,2,2,57.5,74.0,,,,,,
H7,Perten,2020,217,3,3,57.7,74.3,,,,,,
H7,Perten,2020,218,1,1,58.1,74.8,,,,,,
H7,Perten,2020,218,2,2,58.5,75.3,,,,,,
H7,Perten,2020,218,3,3,58.6,75.4,,,,,,
H7,Perten,2020,219,1,1,58.9,75.8,,,,,,
H7,Perten,2020,219,2,2,58.8,75.7,,,,,,
H7,Perten,2020,219,3,3,58.8,75.7,,,,,,
H7,Perten,2020,220,1,1,58.4,75.2,,,,,,
H7,Perten,2020,220,2,2,58.4,75.2,,,,,,
H7,Perten,2020,220,3,3,58.5,75.3,,,,,,
H7,Perten,2020,221,1,1,55.0,70.8,,,,,,
H7,Perten,2020,221,2,2,55.2,71.0,,,,,,
H7,Perten,2020,221,3,3,55.2,71.0,,,,,,
H7,Perten,2020,222,1,1,57.7,74.3,,,,,,
H7,Perten,2020,222,2,2,57.8,74.4,,,,,,
H7,Perten,2020,222,3,3,57.4,73.9,,,,,,
H7,Perten,2020,223,1,1,57.7,74.3,,,,,,
H7,Perten,2020,223,2,2,57.5,74.0,,,,,,
H7,Perten,2020,223,3,3,57.3,73.7,,,,,,
H7,Perten,2020,224,1,1,58.2,74.9,,,,,,
H7,Perten,2020,224,2,2,58.5,75.3,,,,,,
H7,Perten,2020,224,3,3,58.1,74.8,,,,,,
H7,Perten,2020,225,1,1,54.8,70.5,,,,,,
H7,Perten,2020,225,2,2,54.6,70.3,,,,,,
H7,Perten,2020,225,3,3,54.6,70.3,,,,,,
H7,Perten,2020,226,1,1,57.5,74.0,,,,,,
H7,Perten,2020,226,2,2,57.4,73.9,,,,,,
H7,Perten,2020,226,3,3,57.6,74.1,,,,,,
H7,Perten,2020,301,1,1,58.1,74.8,,,,,,
H7,Perten,2020,301,2,2,58.1,74.8,,,,,,
H7,Perten,2020,301,3,3,58.3,75.0,,,,,,
H7,Perten,2020,302,1,1,55.7,71.7,,,,,,
H7,Perten,2020,302,2,2,55.9,71.9,,,,,,
H7,Perten,2020,302,3,3,55.8,71.8,,,,,,
H7,Perten,2020,303,1,1,57.1,73.5,,,,,,
H7,Perten,2020,303,2,2,57.0,73.4,,,,,,
H7,Perten,2020,303,3,3,57.4,73.9,,,,,,
H7,Perten,2020,304,1,1,57.1,73.5,,,,,,
H7,Perten,2020,304,2,2,57.5,74.0,,,,,,
H7,Perten,2020,304,3,3,57.0,73.4,,,,,,
H7,Perten,2020,305,1,1,55.9,71.9,,,,,,
H7,Perten,2020,305,2,2,55.7,71.7,,,,,,
H7,Perten,2020,305,3,3,56.1,72.2,,,,,,
H7,Perten,2020,306,1,1,59.0,75.9,,,,,,
H7,Perten,2020,306,2,2,59.1,76.1,,,,,,
H7,Perten,2020,306,3,3,59.1,76.1,,,,,,
H7,Perten,2020,307,1,1,56.3,72.5,,,,,,
H7,Perten,2020,307,2,2,56.0,72.1,,,,,,
H7,Perten,2020,307,3,3,56.8,73.1,,,,,,
H7,Perten,2020,308,1,1,57.7,74.3,,,,,,
H7,Perten,2020,308,2,2,57.6,74.1,,,,,,
H7,Perten,2020,308,3,3,57.6,74.1,,,,,,
H7,Perten,2020,309,1,1,58.1,74.8,,,,,,
H7,Perten,2020,309,2,2,58.4,75.2,,,,,,
H7,Perten,2020,309,3,3,58.1,74.8,,,,,,
H7,Perten,2020,310,1,1,55.4,71.3,,,,,,
H7,Perten,2020,310,2,2,54.6,70.3,,,,,,
H7,Perten,2020,310,3,3,54.8,70.5,,,,,,
H7,Perten,2020,311,1,1,56.7,73.0,,,,,,
H7,Perten,2020,311,2,2,57.2,73.6,,,,,,
H7,Perten,2020,311,3,3,57.3,73.7,,,,,,
H7,Perten,2020,312,1,1,58.3,75.0,,,,,,
H7,Perten,2020,312,2,2,58.3,75.0,,,,,,
H7,Perten,2020,312,3,3,58.1,74.8,,,,,,
H7,Perten,2020,313,1,1,58.3,75.0,,,,,,
H7,Perten,2020,313,2,2,58.6,75.4,,,,,,
H7,Perten,2020,313,3,3,58.6,75.4,,,,,,
H7,Perten,2020,314,1,1,57.5,74.0,,,,,,
H7,Perten,2020,314,2,2,57.5,74.0,,,,,,
H7,Perten,2020,314,3,3,57.4,73.9,,,,,,
H7,Perten,2020,315,1,1,57.3,73.7,,,,,,
H7,Perten,2020,315,2,2,58.3,75.0,,,,,,
H7,Perten,2020,315,3,3,58.0,74.6,,,,,,
H7,Perten,2020,316,1,1,59.2,76.2,,,,,,
H7,Perten,2020,316,2,2,59.5,76.6,,,,,,
H7,Perten,2020,316,3,3,59.3,76.3,,,,,,
H7,Perten,2020,317,1,1,56.6,72.8,,,,,,
H7,Perten,2020,317,2,2,56.8,73.1,,,,,,
H7,Perten,2020,317,3,3,56.9,73.2,,,,,,
H7,Perten,2020,318,1,1,59.3,76.3,,,,,,
H7,Perten,2020,318,2,2,59.3,76.3,,,,,,
H7,Perten,2020,318,3,3,59.5,76.6,,,,,,
H7,Perten,2020,319,1,1,58.5,75.3,,,,,,
H7,Perten,2020,319,2,2,59.0,75.9,,,,,,
H7,Perten,2020,319,3,3,59.0,75.9,,,,,,
H7,Perten,2020,320,1,1,58.2,74.9,,,,,,
H7,Perten,2020,320,2,2,58.8,75.7,,,,,,
H7,Perten,2020,320,3,3,58.6,75.4,,,,,,
H7,Perten,2020,321,1,1,57.9,74.5,,,,,,
H7,Perten,2020,321,2,2,58.1,74.8,,,,,,
H7,Perten,2020,321,3,3,58.2,74.9,,,,,,
H7,Perten,2020,322,1,1,58.0,74.6,,,,,,
H7,Perten,2020,322,2,2,58.1,74.8,,,,,,
H7,Perten,2020,322,3,3,58.2,74.9,,,,,,
H7,Perten,2020,323,1,1,54.4,70.0,,,,,,
H7,Perten,2020,323,2,2,54.9,70.7,,,,,,
H7,Perten,2020,323,3,3,54.9,70.7,,,,,,
H7,Perten,2020,324,1,1,58.3,75.0,,,,,,
H7,Perten,2020,324,2,2,58.8,75.7,,,,,,
H7,Perten,2020,324,3,3,58.2,74.9,,,,,,
H7,Perten,2020,325,1,1,59.3,76.3,,,,,,
H7,Perten,2020,325,2,2,59.3,76.3,,,,,,
H7,Perten,2020,325,3,3,59.4,76.4,,,,,,
H7,Perten,2020,326,1,1,52.6,67.7,,,,,,
H7,Perten,2020,326,2,2,52.5,67.6,,,,,,
H7,Perten,2020,326,3,3,52.7,67.8,,,,,,
P6,Perten,2020,101,1,1,54.4,70.0,,,,,,
P6,Perten,2020,101,2,2,54.6,70.3,,,,,,
P6,Perten,2020,101,3,3,54.4,70.0,,,,,,
P6,Perten,2020,102,1,1,54.7,70.4,,,,,,
